Column1;id;nazev;typ;adresa1;adresa2;adresa3;PSC;obec;kraj;obor_kod;obor_nazev;obor_forma;obor_delka;obor_kapacita;okres;kod_okresu_a;kod_okresu_b
484;401030;Střední škola;C00;Svitavská 310/16;Předměstí;571 01 Moravská Třebová;57101;Moravská Třebová;Pardubický kraj;7842M01;Technické lyceum;10;40;120.0;Svitavy;CZ0533;40631
485;2518333;Střední škola;C00;Sokolovská 1638/1;Předměstí;568 02 Svitavy;56802;Svitavy;Pardubický kraj;6341M02;Obchodní akademie;10;40;272.0;Svitavy;CZ0533;40631
486;87211;Střední škola;C00;Komenského nám. 22;Litomyšl-Město;570 01 Litomyšl;57001;Litomyšl;Pardubický kraj;7531M01;Předškolní a mimoškolní pedagogika;10;40;450.0;Svitavy;CZ0533;40631
487;15034569;Střední škola;C00;Nádražní 1083/8;Předměstí;568 02 Svitavy;56802;Svitavy;Pardubický kraj;2344L01;Mechanik strojů a zařízení;10;40;120.0;Svitavy;CZ0533;40631
488;47450827;Střední škola;C00;Tyršova 237;Litomyšl-Město;570 01 Litomyšl;57001;Litomyšl;Pardubický kraj;6341M01;Ekonomika a podnikání;10;40;240.0;Svitavy;CZ0533;40631
489;401048;Střední škola;C00;nábř. Svobody 306;Horní Předměstí;572 01 Polička;57201;Polička;Pardubický kraj;7941K41;Gymnázium;10;40;130.0;Svitavy;CZ0533;40631
490;49314670;Střední škola;C00;Tyršovo náměstí 970;560 02 Česká Třebová;560 02 Česká Třebová;56002;Česká Třebová;Pardubický kraj;7941K41;Gymnázium;10;40;125.0;Ústí nad Orlicí;CZ0534;40649
491;49314653;Střední škola;C00;nám. J. M. Marků 113;Lanškroun-Vnitřní Město;563 01 Lanškroun;56301;Lanškroun;Pardubický kraj;7941K41;Gymnázium;10;40;124.0;Ústí nad Orlicí;CZ0534;40649
492;401081;Střední škola;C00;T. G. Masaryka 106;562 01 Ústí nad Orlicí;562 01 Ústí nad Orlicí;56201;Ústí nad Orlicí;Pardubický kraj;7941K41;Gymnázium;10;40;124.0;Ústí nad Orlicí;CZ0534;40649
493;401072;Střední škola;C00;nám. Vaňorného 163;Vysoké Mýto-Město;566 01 Vysoké Mýto;56601;Vysoké Mýto;Pardubický kraj;7941K41;Gymnázium;10;40;240.0;Ústí nad Orlicí;CZ0534;40649
494;49314891;Střední škola;C00;Nádražní 48;564 01 Žamberk;564 01 Žamberk;56401;Žamberk;Pardubický kraj;7941K41;Gymnázium;10;40;124.0;Ústí nad Orlicí;CZ0534;40649
495;110011848;Střední škola;C00;Gen. Závady 118;Litomyšlské Předměstí;566 01 Vysoké Mýto;56601;Vysoké Mýto;Pardubický kraj;6341M01;Ekonomika a podnikání;10;40;120.0;Ústí nad Orlicí;CZ0534;40649
496;87408;Střední škola;C00;Zahradní 541;562 01 Ústí nad Orlicí;562 01 Ústí nad Orlicí;56201;Ústí nad Orlicí;Pardubický kraj;2345L01;Mechanik seřizovač;10;40;120.0;Ústí nad Orlicí;CZ0534;40649
497;87670;Střední škola;C00;Dolní Třešňovec 17;563 01 Lanškroun;563 01 Lanškroun;56301;Lanškroun;Pardubický kraj;4141M01;Agropodnikání;10;40;240.0;Ústí nad Orlicí;CZ0534;40649
498;110032110;Střední škola;C00;Habrmanova 1540;560 02 Česká Třebová;560 02 Česká Třebová;56002;Česká Třebová;Pardubický kraj;1820M01;Informační technologie;10;40;230.0;Ústí nad Orlicí;CZ0534;40649
499;529842;Střední škola;C00;Dukelská 313;Hylváty;562 01 Ústí nad Orlicí;56201;Ústí nad Orlicí;Pardubický kraj;1602M01;Průmyslová ekologie;10;40;80.0;Ústí nad Orlicí;CZ0534;40649
500;49314912;Střední škola;C00;Komenského 472;561 51 Letohrad;561 51 Letohrad;56151;Letohrad;Pardubický kraj;2341M01;Strojírenství;10;40;120.0;Ústí nad Orlicí;CZ0534;40649
501;110009754;Střední škola;C00;Poděbradova 336;Chrudim IV;537 01 Chrudim;53701;Chrudim;Pardubický kraj;5341M03;Praktická sestra;10;40;225.0;Chrudim;CZ0531;40614
502;110010205;Střední škola;C00;Purkyňova 256/9;Předměstí;568 02 Svitavy;56802;Svitavy;Pardubický kraj;5341M01;Zdravotnický asistent;10;40;165.0;Svitavy;CZ0533;40631
503;13582259;Střední škola;C00;Čáslavská 205;Chrudim IV;537 01 Chrudim;53701;Chrudim;Pardubický kraj;1820M01;Informační technologie;10;40;128.0;Chrudim;CZ0531;40614
504;130001694;Střední škola;C00;Mládežnická 380;Pražské Předměstí;566 01 Vysoké Mýto;56601;Vysoké Mýto;Pardubický kraj;2341M01;Strojírenství;10;40;136.0;Ústí nad Orlicí;CZ0534;40649
505;60103361;Střední škola;C00;Poděbradova 842;Chrudim IV;537 01 Chrudim;53701;Chrudim;Pardubický kraj;1601M01;Ekologie a životní prostředí;10;40;120.0;Chrudim;CZ0531;40614
506;250000016;Střední škola;C00;Jevíčská 937/7;Předměstí;571 01 Moravská Třebová;57101;Moravská Třebová;Pardubický kraj;2341M01;Strojírenství;10;40;;Svitavy;CZ0533;40631
507;110100859;Střední škola;C00;Vítězslava Nováka 584;539 73 Skuteč;539 73 Skuteč;53973;Skuteč;Pardubický kraj;6842M01;Bezpečnostně právní činnost;10;40;120.0;Chrudim;CZ0531;40614
508;87653;Střední škola;C00;T. G. Masaryka 659;Litomyšl-Město;570 01 Litomyšl;57001;Litomyšl;Pardubický kraj;4143L01;Chovatel cizokrajných zvířat;10;40;300.0;Svitavy;CZ0533;40631
509;181048841;Střední škola;C00;Karla IV. 13;Zelené Předměstí;530 02 Pardubice;53002;Pardubice;Pardubický kraj;1820M01;Informační technologie;10;40;480.0;Pardubice;CZ0532;40622
510;48342912;Střední škola;C00;Pivovarská 323;Týnské Předměstí;344 01 Domažlice;34401;Domažlice;Plzeňský kraj;7941K41;Gymnázium;10;40;132.0;Domažlice;CZ0321;40355
512;48342939;Střední škola;C00;Erbenova 184;Týnské Předměstí;344 01 Domažlice;34401;Domažlice;Plzeňský kraj;1820M01;Informační technologie;10;40;110.0;Domažlice;CZ0321;40355
513;18230083;Střední škola;C00;Prokopa Velikého 640;Týnské Předměstí;344 01 Domažlice;34401;Domažlice;Plzeňský kraj;2345L01;Mechanik seřizovač;10;40;180.0;Domažlice;CZ0321;40355
514;76996;Střední škola;C00;Národních mučedníků 347;Klatovy IV;339 01 Klatovy;33901;Klatovy;Plzeňský kraj;7941K41;Gymnázium;10;40;260.0;Klatovy;CZ0322;40363
515;77143;Střední škola;C00;nábř. Kpt. Nálepky 362;Klatovy III;339 01 Klatovy;33901;Klatovy;Plzeňský kraj;2341M01;Strojírenství;10;40;120.0;Klatovy;CZ0322;40363
516;77003;Střední škola;C00;F. Procházky 324;Sušice II;342 01 Sušice;34201;Sušice;Plzeňský kraj;7941K41;Gymnázium;10;40;150.0;Klatovy;CZ0322;40363
517;77232;Střední škola;C00;Plánická 196;Klatovy I;339 01 Klatovy;33901;Klatovy;Plzeňský kraj;5341M01;Zdravotnický asistent;10;40;180.0;Klatovy;CZ0322;40363
520;77313;Střední škola;C00;Národních mučedníků 141;Klatovy IV;339 01 Klatovy;33901;Klatovy;Plzeňský kraj;1601M01;Ekologie a životní prostředí;10;40;68.0;Klatovy;CZ0322;40363
521;49778137;Střední škola;C00;Vejprnická 663/56;Skvrňany;318 00 Plzeň;31800;Plzeň;Plzeňský kraj;7941K41;Gymnázium;10;40;136.0;Plzeň-město;CZ0323;40371
522;574406;Střední škola;C00;Klatovská třída 2778/200g;Jižní Předměstí;301 00 Plzeň;30100;Plzeň;Plzeňský kraj;1820M01;Informační technologie;10;40;260.0;Plzeň-město;CZ0323;40371
523;49774301;Střední škola;C00;Koterovská 828/85;Lobzy;326 00 Plzeň;32600;Plzeň;Plzeňský kraj;1820M01;Informační technologie;10;40;600.0;Plzeň-město;CZ0323;40371
524;49778099;Střední škola;C00;Petákova 2055/2;Jižní Předměstí;301 00 Plzeň;30100;Plzeň;Plzeňský kraj;7941K41;Gymnázium;10;40;356.0;Plzeň-město;CZ0323;40371
525;49778102;Střední škola;C00;Opavská 823/21;Doubravka;312 00 Plzeň;31200;Plzeň;Plzeňský kraj;7941K41;Gymnázium;10;40;160.0;Plzeň-město;CZ0323;40371
526;49778145;Střední škola;C00;Mikulášské náměstí 808/23;Východní Předměstí;326 00 Plzeň;32600;Plzeň;Plzeňský kraj;7941K41;Gymnázium;10;40;358.0;Plzeň-město;CZ0323;40371
528;49778161;Střední škola;C00;náměstí T. G. Masaryka 1530/13;Jižní Předměstí;301 00 Plzeň;30100;Plzeň;Plzeňský kraj;6341M02;Obchodní akademie;10;40;544.0;Plzeň-město;CZ0323;40371
529;520152;Střední škola;C00;Nerudova 1214/33;Jižní Předměstí;301 00 Plzeň;30100;Plzeň;Plzeňský kraj;6341M01;Ekonomika a podnikání;10;40;272.0;Plzeň-město;CZ0323;40371
531;49775961;Střední škola;C00;Sokolovská 1165/54;Bolevec;323 00 Plzeň;32300;Plzeň;Plzeňský kraj;7941K41;Gymnázium;10;40;130.0;Plzeň-město;CZ0323;40371
532;49776541;Střední škola;C00;Politických vězňů 2003/5;Jižní Předměstí;301 00 Plzeň;30100;Plzeň;Plzeňský kraj;6341M02;Obchodní akademie;10;40;300.0;Plzeň-město;CZ0323;40371
533;110037545;Střední škola;C00;Pod Vinicemi 889/82;Severní Předměstí;301 00 Plzeň;30100;Plzeň;Plzeňský kraj;8241M01;Užitá malba;10;40;75.0;Plzeň-město;CZ0323;40371
537;49777149;Střední škola;C00;sady 5. května 2395/21;Východní Předměstí;301 00 Plzeň;30100;Plzeň;Plzeňský kraj;6341M01;Ekonomika a podnikání;10;40;460.0;Plzeň-město;CZ0323;40371
538;49778064;Střední škola;C00;Chodské náměstí 1585/2;Jižní Předměstí;301 00 Plzeň;30100;Plzeň;Plzeňský kraj;3646M01;Geodézie a katastr nemovitostí;10;40;136.0;Plzeň-město;CZ0323;40371
540;108005631;Střední škola;C00;Družstevní 650;336 13 Blovice;336 13 Blovice;33613;Blovice;Plzeňský kraj;7941K41;Gymnázium;10;40;130.0;Plzeň-jih;CZ0324;40380
542;108005623;Střední škola;C00;Táborská 2081/28;Východní Předměstí;326 00 Plzeň;32600;Plzeň;Plzeňský kraj;1601M01;Ekologie a životní prostředí;10;40;100.0;Plzeň-město;CZ0323;40371
543;108032060;Střední škola;C00;Školní 280;331 01 Plasy;331 01 Plasy;33101;Plasy;Plzeňský kraj;4141M01;Agropodnikání;10;40;120.0;Plzeň-sever;CZ0325;40398
545;479322;Střední škola;C00;Mládežníků 1115;Nové Město;337 01 Rokycany;33701;Rokycany;Plzeňský kraj;1820M01;Informační technologie;10;40;120.0;Rokycany;CZ0326;40401
547;102100675;Střední škola;C00;Soběslavova 1426;349 01 Stříbro;349 01 Stříbro;34901;Stříbro;Plzeňský kraj;6341M02;Obchodní akademie;10;40;132.0;Tachov;CZ0327;40410
551;77348;Střední škola;C00;Benešova 508;349 01 Stříbro;349 01 Stříbro;34901;Stříbro;Plzeňský kraj;1820M01;Informační technologie;10;40;120.0;Tachov;CZ0327;40410
560;523925;Střední škola;C00;Škroupova 209/13;Jižní Předměstí;301 00 Plzeň;30100;Plzeň;Plzeňský kraj;3143M01;Oděvnictví;10;40;220.0;Plzeň-město;CZ0323;40371
561;520110;Střední škola;C00;Světce 1;347 01 Tachov;347 01 Tachov;34701;Tachov;Plzeňský kraj;1820M01;Informační technologie;10;40;132.0;Tachov;CZ0327;40410
562;110100549;Střední škola;C00;Karlovarská 1210/99;Bolevec;323 00 Plzeň;32300;Plzeň;Plzeňský kraj;2345M01;Dopravní prostředky;10;40;264.0;Plzeň-město;CZ0323;40371
563;110100590;Střední škola;C00;Vejprnická 663/56;Skvrňany;318 00 Plzeň;31800;Plzeň;Plzeňský kraj;1820M01;Informační technologie;10;40;256.0;Plzeň-město;CZ0323;40371
565;181121379;Střední škola;C00;Husova 1126/43;Jižní Předměstí;301 00 Plzeň;30100;Plzeň;Plzeňský kraj;7842M06;Kombinované lyceum;10;40;130.0;Plzeň-město;CZ0323;40371
566;638447;Střední škola;C00;Dušní 1083/7;Staré Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;1820M01;Informační technologie;10;40;250.0;Praha;CZ0100;40924
567;61388866;Střední škola;C00;Panská 856/3;Nové Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;2645M01;Telekomunikace;10;40;310.0;Praha;CZ0100;40924
568;638595;Střední škola;C00;Hellichova 535/22;Malá Strana;118 00 Praha 1;;Praha 1;Hlavní město Praha;3441M01;Polygrafie;10;40;180.0;Praha;CZ0100;40924
569;61388726;Střední škola;C00;Dušní 900/17;Staré Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;3647M01;Stavebnictví;10;40;540.0;Praha;CZ0100;40924
570;61387002;Střední škola;C00;U Půjčovny 1274/9;Nové Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;8241M07;Modelářství a návrhářství oděvů;10;40;70.0;Praha;CZ0100;40924
571;13094394;Střední škola;C00;Pštrossova 203/13;Nové Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;7941K41;Gymnázium;10;40;200.0;Praha;CZ0100;40924
572;638293;Střední škola;C00;Masná 1000/18;Staré Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;2345M01;Dopravní prostředky;10;40;120.0;Praha;CZ0100;40924
573;638307;Střední škola;C00;Křemencova 179/12;Nové Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;2844M01;Aplikovaná chemie;10;40;420.0;Praha;CZ0100;40924
574;110032641;Střední škola;C00;Betlémská 287/4;Staré Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;1820M01;Informační technologie;10;40;364.0;Praha;CZ0100;40924
575;60449004;Střední škola;C00;Jindřišská 966/36;Nové Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;7941K41;Gymnázium;10;40;136.0;Praha;CZ0100;40924
576;110001630;Střední škola;C00;Štěpánská 614/22;Nové Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;7941K41;Gymnázium;10;40;450.0;Praha;CZ0100;40924
577;334677;Střední škola;C00;Botičská 424/1;Nové Město;128 00 Praha 2;;Praha 2;Hlavní město Praha;7941K41;Gymnázium;10;40;435.0;Praha;CZ0100;40924
578;638552;Střední škola;C00;Vršovická 564/43;Vršovice;101 00 Praha 10;;Praha 10;Hlavní město Praha;6542M01;Hotelnictví;10;40;640.0;Praha;CZ0100;40924
579;638463;Střední škola;C00;Resslova 1780/8;Nové Město;120 00 Praha 2;;Praha 2;Hlavní město Praha;6341M02;Obchodní akademie;10;40;800.0;Praha;CZ0100;40924
580;283762;Střední škola;C00;Vinohradská 1971/38;Vinohrady;120 00 Praha 2;;Praha 2;Hlavní město Praha;6341M02;Obchodní akademie;10;40;650.0;Praha;CZ0100;40924
581;638374;Střední škola;C00;Ječná 517/30;Nové Město;120 00 Praha 2;;Praha 2;Hlavní město Praha;1820M01;Informační technologie;10;40;816.0;Praha;CZ0100;40924
582;638455;Střední škola;C00;Resslova 1940/5;Nové Město;120 00 Praha 2;;Praha 2;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;136.0;Praha;CZ0100;40924
583;45268983;Střední škola;C00;Vinohradská 1971/38;Vinohrady;120 00 Praha 2;;Praha 2;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;200.0;Praha;CZ0100;40924
584;638366;Střední škola;C00;Podskalská 365/10;Nové Město;128 00 Praha 2;;Praha 2;Hlavní město Praha;1601M01;Ekologie a životní prostředí;10;40;120.0;Praha;CZ0100;40924
585;45768561;Střední škola;C00;Ječná 527/33;Nové Město;120 00 Praha 2;;Praha 2;Hlavní město Praha;6843M01;Veřejnosprávní činnost;10;40;145.0;Praha;CZ0100;40924
586;335410;Střední škola;C00;Sladkovského náměstí 900/8;Žižkov;130 00 Praha 3;;Praha 3;Hlavní město Praha;7941K41;Gymnázium;10;40;252.0;Praha;CZ0100;40924
587;110002008;Střední škola;C00;Kubelíkova 1221/37;Žižkov;130 00 Praha 3;;Praha 3;Hlavní město Praha;6341M02;Obchodní akademie;10;40;528.0;Praha;CZ0100;40924
588;312835;Střední škola;C00;Žižkovo náměstí 1300/1;Žižkov;130 00 Praha 3;;Praha 3;Hlavní město Praha;3342M01;Nábytkářská a dřevařská výroba;10;40;88.0;Praha;CZ0100;40924
589;638609;Střední škola;C00;Hollarovo náměstí 2275/2;Vinohrady;130 00 Praha 3;;Praha 3;Hlavní město Praha;8241M05;Grafický design;10;40;140.0;Praha;CZ0100;40924
590;108029310;Střední škola;C00;Písnická 760/11;Kamýk;142 00 Praha 4;;Praha 4;Hlavní město Praha;7941K41;Gymnázium;10;40;180.0;Praha;CZ0100;40924
591;335533;Střední škola;C00;Ohradní 111/55;Michle;140 00 Praha 4;;Praha 4;Hlavní město Praha;7941K41;Gymnázium;10;40;510.0;Praha;CZ0100;40924
592;638358;Střední škola;C00;Družstevní ochoz 1659/3;Nusle;140 00 Praha 4;;Praha 4;Hlavní město Praha;3647M01;Stavebnictví;10;40;720.0;Praha;CZ0100;40924
593;335606;Střední škola;C00;Postupická 3150/4;Záběhlice;141 00 Praha 4;;Praha 4;Hlavní město Praha;7941K41;Gymnázium;10;40;350.0;Praha;CZ0100;40924
594;335487;Střední škola;C00;Na Vítězné pláni 1160/1;Nusle;140 00 Praha 4;;Praha 4;Hlavní město Praha;7941K41;Gymnázium;10;40;272.0;Praha;CZ0100;40924
595;48109355;Střední škola;C00;Sázavská 830/5;Vinohrady;149 00 Praha 2;;Praha 2;Hlavní město Praha;7941K41;Gymnázium;10;40;402.0;Praha;CZ0100;40924
596;108029409;Střední škola;C00;Nárožní 2600/9a;Stodůlky;158 00 Praha 5;;Praha 5;Hlavní město Praha;7842M02;Ekonomické lyceum;10;40;110.0;Praha;CZ0100;40924
597;49366629;Střední škola;C00;Konstantinova 1500/50;Chodov;149 00 Praha 4;;Praha 4;Hlavní město Praha;7941K41;Gymnázium;10;40;128.0;Praha;CZ0100;40924
598;110007778;Střední škola;C00;Rakovského 3136/1;Modřany;143 00 Praha 4;;Praha 4;Hlavní město Praha;7941K41;Gymnázium;10;40;130.0;Praha;CZ0100;40924
599;110001648;Střední škola;C00;Ekonomická 957;Kunratice;148 00 Praha 4;;Praha 4;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;290.0;Praha;CZ0100;40924
600;110036514;Střední škola;C00;Roztylská 1860/1;Chodov;148 00 Praha 4;;Praha 4;Hlavní město Praha;1820M01;Informační technologie;10;40;90.0;Praha;CZ0100;40924
601;335479;Střední škola;C00;Budějovická 680/17;Michle;140 00 Praha 4;;Praha 4;Hlavní město Praha;7941K41;Gymnázium;10;40;320.0;Praha;CZ0100;40924
602;44796277;Střední škola;C00;K Milíčovu 674/2;Háje;149 00 Praha 4;;Praha 4;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;400.0;Praha;CZ0100;40924
603;108029344;Střední škola;C00;Machkova 1646/1;Chodov;149 00 Praha 4;;Praha 4;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;120.0;Praha;CZ0100;40924
604;48134023;Střední škola;C00;K Sídlišti 840/2;Podolí;140 00 Praha 4;;Praha 4;Hlavní město Praha;6843M01;Veřejnosprávní činnost;10;40;130.0;Praha;CZ0100;40924
605;110001621;Střední škola;C00;Michelská 22/12;Michle;140 00 Praha 4;;Praha 4;Hlavní město Praha;6843M01;Veřejnosprávní činnost;10;40;365.0;Praha;CZ0100;40924
606;45247226;Střední škola;C00;Hrusická 2537/7;Záběhlice;141 00 Praha 4;;Praha 4;Hlavní město Praha;7541M01;Sociální činnost;10;40;240.0;Praha;CZ0100;40924
607;61385271;Střední škola;C00;Na Zatlance 1330/11;Smíchov;150 00 Praha 5;;Praha 5;Hlavní město Praha;7941K41;Gymnázium;10;40;520.0;Praha;CZ0100;40924
608;61384992;Střední škola;C00;Loučanská 520/1;Radotín;153 00 Praha 5;;Praha 5;Hlavní město Praha;7941K41;Gymnázium;10;40;250.0;Praha;CZ0100;40924
609;61385701;Střední škola;C00;Zborovská 621/45;Malá Strana;150 00 Praha 5;;Praha 5;Hlavní město Praha;7941K41;Gymnázium;10;40;170.0;Praha;CZ0100;40924
610;61386855;Střední škola;C00;Preslova 72/25;Smíchov;150 00 Praha 5;;Praha 5;Hlavní město Praha;1820M01;Informační technologie;10;40;650.0;Praha;CZ0100;40924
611;110011295;Střední škola;C00;Radlická 591/115;Jinonice;158 00 Praha 5;;Praha 5;Hlavní město Praha;6542M01;Hotelnictví;10;40;600.0;Praha;CZ0100;40924
612;110001885;Střední škola;C00;Plzeňská 298/217a;Motol;150 00 Praha 5;;Praha 5;Hlavní město Praha;1820M01;Informační technologie;10;40;240.0;Praha;CZ0100;40924
613;110007701;Střední škola;C00;Laudova 1024/10;Řepy;163 00 Praha 6;;Praha 6;Hlavní město Praha;6341M02;Obchodní akademie;10;40;200.0;Praha;CZ0100;40924
614;45248001;Střední škola;C00;Drtinova 498/3;Smíchov;150 00 Praha 5;;Praha 5;Hlavní město Praha;6843M01;Veřejnosprávní činnost;10;40;370.0;Praha;CZ0100;40924
615;61386022;Střední škola;C00;Arabská 682/14;Vokovice;160 00 Praha 6;;Praha 6;Hlavní město Praha;7941K41;Gymnázium;10;40;670.0;Praha;CZ0100;40924
616;61388246;Střední škola;C00;Parléřova 118/2;Hradčany;169 00 Praha 6;;Praha 6;Hlavní město Praha;7941K41;Gymnázium;10;40;390.0;Praha;CZ0100;40924
617;61384534;Střední škola;C00;Krupkovo náměstí 26/4;Bubeneč;160 00 Praha 6;;Praha 6;Hlavní město Praha;6341M02;Obchodní akademie;10;40;490.0;Praha;CZ0100;40924
618;49625446;Střední škola;C00;Nad Alejí 1952/5;Břevnov;162 00 Praha 6;;Praha 6;Hlavní město Praha;7941K41;Gymnázium;10;40;130.0;Praha;CZ0100;40924
619;639494;Střední škola;C00;K letišti 278/4a;Ruzyně;161 00 Praha 6;;Praha 6;Hlavní město Praha;2345L02;Letecký mechanik;10;40;120.0;Praha;CZ0100;40924
620;60447109;Střední škola;C00;Vinořská 163/17;Satalice;190 15 Praha 9;;Praha 9;Hlavní město Praha;6341M02;Obchodní akademie;10;40;208.0;Praha;CZ0100;40924
621;61388068;Střední škola;C00;Evropská 330/33;Dejvice;160 00 Praha 6;;Praha 6;Hlavní město Praha;7531M01;Předškolní a mimoškolní pedagogika;10;40;240.0;Praha;CZ0100;40924
622;61385891;Střední škola;C00;Jablonského 333/3;Holešovice;170 00 Praha 7;;Praha 7;Hlavní město Praha;3143M01;Oděvnictví;10;40;410.0;Praha;CZ0100;40924
623;336475;Střední škola;C00;U libeňského zámku 1/2;Libeň;180 00 Praha 8;;Praha 8;Hlavní město Praha;7941K41;Gymnázium;10;40;570.0;Praha;CZ0100;40924
624;638501;Střední škola;C00;U Vinohradského hřbitova 2471/3;Vinohrady;130 00 Praha 3;;Praha 3;Hlavní město Praha;6341M02;Obchodní akademie;10;40;440.0;Praha;CZ0100;40924
625;108000877;Střední škola;C00;Svídnická 506/1;Troja;181 00 Praha 8;;Praha 8;Hlavní město Praha;6542M01;Hotelnictví;10;40;215.0;Praha;CZ0100;40924
626;638218;Střední škola;C00;Pernerova 273/25;Karlín;186 00 Praha 8;;Praha 8;Hlavní město Praha;7941K41;Gymnázium;10;40;288.0;Praha;CZ0100;40924
627;110036204;Střední škola;C00;Kollárova 271/5;Karlín;186 00 Praha 8;;Praha 8;Hlavní město Praha;6341M02;Obchodní akademie;10;40;510.0;Praha;CZ0100;40924
628;16499671;Střední škola;C00;Svídnická 599/1a;Troja;181 00 Praha 8;;Praha 8;Hlavní město Praha;6341M02;Obchodní akademie;10;40;170.0;Praha;CZ0100;40924
629;45796955;Střední škola;C00;Nad Rokoskou 111/7;Libeň;182 00 Praha 8;;Praha 8;Hlavní město Praha;6341M02;Obchodní akademie;10;40;240.0;Praha;CZ0100;40924
630;108001342;Střední škola;C00;Českolipská 373/27;Střížkov;190 00 Praha 9;;Praha 9;Hlavní město Praha;7941K41;Gymnázium;10;40;170.0;Praha;CZ0100;40924
631;638404;Střední škola;C00;Pod Táborem 300/7;Hrdlořezy;190 00 Praha 9;;Praha 9;Hlavní město Praha;3646M01;Geodézie a katastr nemovitostí;10;40;300.0;Praha;CZ0100;40924
632;108001270;Střední škola;C00;náměstí 25. března 100/2;Čakovice;196 00 Praha 9;;Praha 9;Hlavní město Praha;7941K41;Gymnázium;10;40;300.0;Praha;CZ0100;40924
633;11233354;Střední škola;C00;Žalanského 68/54;Řepy;163 00 Praha 6;;Praha 6;Hlavní město Praha;8241M01;Užitá malba;10;40;40.0;Praha;CZ0100;40924
634;14891409;Střední škola;C00;Novovysočanská 280/48;Vysočany;190 00 Praha 9;;Praha 9;Hlavní město Praha;1820M01;Informační technologie;10;40;240.0;Praha;CZ0100;40924
635;108001491;Střední škola;C00;Litvínovská 600/1;Prosek;190 00 Praha 9;;Praha 9;Hlavní město Praha;1820M01;Informační technologie;10;40;480.0;Praha;CZ0100;40924
636;638170;Střední škola;C00;Litoměřická 726/17;Prosek;190 00 Praha 9;;Praha 9;Hlavní město Praha;7941K41;Gymnázium;10;40;170.0;Praha;CZ0100;40924
637;108001547;Střední škola;C00;Dygrýnova 1006/21;Černý Most;198 00 Praha 9;;Praha 9;Hlavní město Praha;6542M02;Cestovní ruch;10;40;140.0;Praha;CZ0100;40924
638;110007786;Střední škola;C00;Chabařovická 1125/4;Kobylisy;182 00 Praha 8;;Praha 8;Hlavní město Praha;1820M01;Informační technologie;10;40;120.0;Praha;CZ0100;40924
639;638188;Střední škola;C00;Špitálská 700/2;Vysočany;190 00 Praha 9;;Praha 9;Hlavní město Praha;7941K41;Gymnázium;10;40;180.0;Praha;CZ0100;40924
640;222411;Střední škola;C00;Podkovářská 797/4;Vysočany;190 00 Praha 9;;Praha 9;Hlavní město Praha;8248L01;Starožitník;10;40;90.0;Praha;CZ0100;40924
641;44264445;Střední škola;C00;Trojská 211/110;Troja;171 00 Praha 7;;Praha 7;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;480.0;Praha;CZ0100;40924
642;45270082;Střední škola;C00;Žerotínova 1100/36;Žižkov;130 00 Praha 3;;Praha 3;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;185.0;Praha;CZ0100;40924
643;108001571;Střední škola;C00;Ke Stadionu 623/9;Čakovice;196 00 Praha 9;;Praha 9;Hlavní město Praha;4143L01;Chovatel cizokrajných zvířat;10;40;120.0;Praha;CZ0100;40924
644;110011350;Střední škola;C00;Kardašovská 691;Hloubětín;198 00 Praha 9;;Praha 9;Hlavní město Praha;6542M02;Cestovní ruch;10;40;135.0;Praha;CZ0100;40924
645;60162961;Střední škola;C00;Kozinova 1000/1;Hostivař;102 00 Praha 10;;Praha 10;Hlavní město Praha;7941K41;Gymnázium;10;40;132.0;Praha;CZ0100;40924
646;638421;Střední škola;C00;V úžlabině 320/23;Malešice;100 00 Praha 10;;Praha 10;Hlavní město Praha;1820M01;Informační technologie;10;40;540.0;Praha;CZ0100;40924
647;47608960;Střední škola;C00;Svatoslavova 333/4;Nusle;140 00 Praha 4;;Praha 4;Hlavní město Praha;7941K41;Gymnázium;10;40;150.0;Praha;CZ0100;40924
648;638412;Střední škola;C00;Na Třebešíně 2299/69;Strašnice;100 00 Praha 10;;Praha 10;Hlavní město Praha;1820M01;Informační technologie;10;40;256.0;Praha;CZ0100;40924
649;638510;Střední škola;C00;Heroldovy sady 362/1;Vršovice;101 00 Praha 10;;Praha 10;Hlavní město Praha;6341M02;Obchodní akademie;10;40;240.0;Praha;CZ0100;40924
